DS_0,DS_1,DS_2,DS_3,DS_4,DS_5,DS_6,DS_7,DS_8,DS_9,DS_10,DS_11,DS_12,DS_13,DS_14,DS_15,DS_16,DS_17,DS_18,DS_19
,,,,,,,,NC_078938,NC_078441,NC_076146,NC_076419,MMETSP1380-doi:10.5281/zenodo.1212585-TRINITY_DN18565_c0_g1_i1,MMETSP1346-doi:10.5281/zenodo.1212585-TRINITY_DN8031_c0_g1_i1,MMETSP0117-doi:10.5281/zenodo.1212585-TRINITY_DN56445_c2_g1_i1,NC_035188,MMETSP1106-doi:10.5281/zenodo.1212585-TRINITY_DN11139_c3_g1_i1,MMETSP0795-doi:10.5281/zenodo.1212585-TRINITY_DN12150_c3_g2_i1,MMETSP1101-doi:10.5281/zenodo.1212585-TRINITY_DN42617_c6_g1_i1,MMETSP1397-doi:10.5281/zenodo.1212585-TRINITY_DN9844_c0_g2_i1
,,,,,,,,NC_024071,NC_076606,NC_078679,NC_055504,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN12294_c0_g2_i16,MMETSP0253-doi:10.5281/zenodo.1212585-TRINITY_DN31921_c0_g1_i1,MMETSP0736-doi:10.5281/zenodo.1212585-TRINITY_DN17352_c10_g1_i1,NC_055402,MMETSP0699-doi:10.5281/zenodo.1212585-TRINITY_DN8375_c2_g2_i1,MMETSP0038-doi:10.5281/zenodo.1212585-TRINITY_DN32997_c2_g1_i1,MMETSP0780-doi:10.5281/zenodo.1212585-TRINITY_DN13723_c5_g1_i1,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN8999_c0_g1_i9
,,,,,,,,NC_076260,NC_028091,NC_079070,NC_075411,MMETSP0267-doi:10.5281/zenodo.1212585-TRINITY_DN40103_c0_g2_i1,MMETSP1344-doi:10.5281/zenodo.1212585-TRINITY_DN19304_c0_g1_i6,MMETSP0604-doi:10.5281/zenodo.1212585-TRINITY_DN10263_c10_g1_i3,NC_077110,MMETSP1063-doi:10.5281/zenodo.1212585-TRINITY_DN8560_c0_g2_i1,MMETSP0802-doi:10.5281/zenodo.1212585-TRINITY_DN3631_c0_g1_i1,MMETSP0990-doi:10.5281/zenodo.1212585-TRINITY_DN22013_c2_g1_i1,MMETSP0359-doi:10.5281/zenodo.1212585-TRINITY_DN29673_c0_g2_i1
,,,,,,,,NC_075981,NC_078051,NC_025379,NC_055233,MMETSP0941-doi:10.5281/zenodo.1212585-TRINITY_DN4571_c0_g2_i1,MMETSP1400-doi:10.5281/zenodo.1212585-TRINITY_DN3810_c0_g1_i1,MMETSP1352-doi:10.5281/zenodo.1212585-TRINITY_DN9308_c8_g1_i2,NC_079061,MMETSP1041-doi:10.5281/zenodo.1212585-TRINITY_DN19559_c5_g1_i2,MMETSP1397-doi:10.5281/zenodo.1212585-TRINITY_DN10239_c0_g1_i1,MMETSP0468-doi:10.5281/zenodo.1212585-TRINITY_DN26862_c4_g1_i1,MMETSP0147-doi:10.5281/zenodo.1212585-TRINITY_DN39598_c1_g2_i1
,,,,,,,,NC_076597,NC_028094,NC_055571,NC_076921,MMETSP0734-doi:10.5281/zenodo.1212585-TRINITY_DN15079_c1_g1_i2,CP126214.1,MMETSP1105-doi:10.5281/zenodo.1212585-TRINITY_DN10394_c5_g1_i1,NC_002520,MMETSP0038-doi:10.5281/zenodo.1212585-TRINITY_DN33032_c2_g2_i1,MMETSP0758-doi:10.5281/zenodo.1212585-TRINITY_DN3768_c6_g2_i1,MMETSP0573-doi:10.5281/zenodo.1212585-TRINITY_DN10446_c0_g1_i1,MMETSP0384-doi:10.5281/zenodo.1212585-TRINITY_DN90428_c1_g1_i3
,,,,,,,,NC_078656,NC_028103,NC_079034,NC_075299,MMETSP0126-doi:10.5281/zenodo.1212585-TRINITY_DN84680_c0_g2_i1,MMETSP1352-doi:10.5281/zenodo.1212585-TRINITY_DN9050_c5_g1_i1,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN10299_c0_g1_i1,NC_075281,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN9120_c1_g1_i6,MMETSP0886-doi:10.5281/zenodo.1212585-TRINITY_DN10251_c2_g1_i23,MMETSP0200-doi:10.5281/zenodo.1212585-TRINITY_DN1468_c0_g1_i1,MMETSP0015-doi:10.5281/zenodo.1212585-TRINITY_DN23561_c1_g2_i2
,,,,,,,,NC_076239,NC_075991,NC_043129,NC_077043,MMETSP1468-doi:10.5281/zenodo.1212585-TRINITY_DN18420_c1_g1_i3,MMETSP1402-doi:10.5281/zenodo.1212585-TRINITY_DN4476_c2_g1_i1,MMETSP1399-doi:10.5281/zenodo.1212585-TRINITY_DN1668_c0_g2_i1,NC_076926,MMETSP0156-doi:10.5281/zenodo.1212585-TRINITY_DN11922_c0_g3_i1,MMETSP0886-doi:10.5281/zenodo.1212585-TRINITY_DN10351_c2_g2_i1,MMETSP0780-doi:10.5281/zenodo.1212585-TRINITY_DN14704_c0_g1_i4,MMETSP1437-doi:10.5281/zenodo.1212585-TRINITY_DN15571_c6_g1_i3
,,,,,,,,NC_021249,NC_076734,NC_052231,NC_076502,MMETSP0580-doi:10.5281/zenodo.1212585-TRINITY_DN8824_c0_g1_i1,MMETSP0101-doi:10.5281/zenodo.1212585-TRINITY_DN17676_c11_g1_i2,MMETSP1390-doi:10.5281/zenodo.1212585-TRINITY_DN3955_c0_g2_i1,NC_055211,MMETSP0881-doi:10.5281/zenodo.1212585-TRINITY_DN1637_c0_g1_i1,MMETSP1401-doi:10.5281/zenodo.1212585-TRINITY_DN4234_c0_g1_i1,MMETSP0120-doi:10.5281/zenodo.1212585-TRINITY_DN46357_c16_g1_i1,MMETSP0941-doi:10.5281/zenodo.1212585-TRINITY_DN5359_c1_g1_i1
,,,,,,,,NC_009657,NC_021901,NC_076867,NC_076925,MMETSP0880-doi:10.5281/zenodo.1212585-TRINITY_DN9595_c0_g1_i1,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN8871_c0_g1_i5,MMETSP0042-doi:10.5281/zenodo.1212585-TRINITY_DN9012_c0_g1_i1,NC_075282,MMETSP0580-doi:10.5281/zenodo.1212585-TRINITY_DN7933_c2_g1_i1,MMETSP0739-doi:10.5281/zenodo.1212585-TRINITY_DN17793_c0_g1_i2,MMETSP0889-doi:10.5281/zenodo.1212585-TRINITY_DN8413_c0_g1_i1,MMETSP0726-doi:10.5281/zenodo.1212585-TRINITY_DN5053_c0_g2_i1
,,,,,,,,NC_078251,NC_011335,NC_077124,NC_001132,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN12294_c0_g2_i5,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN15436_c1_g1_i1,MMETSP0735-doi:10.5281/zenodo.1212585-TRINITY_DN18143_c9_g2_i1,NC_077127,MMETSP0101-doi:10.5281/zenodo.1212585-TRINITY_DN16865_c6_g2_i1,MMETSP0312-doi:10.5281/zenodo.1212585-TRINITY_DN5896_c0_g2_i1,MMETSP0996-doi:10.5281/zenodo.1212585-TRINITY_DN16537_c0_g1_i1,MMETSP0889-doi:10.5281/zenodo.1212585-TRINITY_DN8826_c0_g2_i6
,,,,,,,,NC_078130,NC_031959,NC_033849,NC_076688,MMETSP0013-doi:10.5281/zenodo.1212585-TRINITY_DN12172_c0_g2_i2,MMETSP0595-doi:10.5281/zenodo.1212585-TRINITY_DN910_c0_g1_i1,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN12754_c0_g1_i6,NC_078374,MMETSP1177-doi:10.5281/zenodo.1212585-TRINITY_DN8932_c8_g1_i1,MMETSP1144-doi:10.5281/zenodo.1212585-TRINITY_DN10413_c3_g1_i1,MMETSP0055-doi:10.5281/zenodo.1212585-TRINITY_DN48306_c0_g2_i1,MMETSP0041-doi:10.5281/zenodo.1212585-TRINITY_DN18967_c0_g1_i2
,,,,,,,,NC_055457,NC_012584,NC_077026,NC_055315,MMETSP0318-doi:10.5281/zenodo.1212585-TRINITY_DN12945_c7_g1_i1,MMETSP1433-doi:10.5281/zenodo.1212585-TRINITY_DN7443_c2_g3_i2,MMETSP0735-doi:10.5281/zenodo.1212585-TRINITY_DN17696_c15_g1_i1,NC_009899,MMETSP0027-doi:10.5281/zenodo.1212585-TRINITY_DN66645_c3_g1_i1,MMETSP0697-doi:10.5281/zenodo.1212585-TRINITY_DN6536_c1_g3_i1,MMETSP0527-doi:10.5281/zenodo.1212585-TRINITY_DN68738_c1_g1_i1,MMETSP0038-doi:10.5281/zenodo.1212585-TRINITY_DN32874_c0_g1_i4
,,,,,,,,NC_076638,NC_078983,NC_055601,NC_055636,MMETSP0574-doi:10.5281/zenodo.1212585-TRINITY_DN64699_c0_g1_i1,MMETSP0949-doi:10.5281/zenodo.1212585-TRINITY_DN17259_c5_g1_i1,MMETSP0164-doi:10.5281/zenodo.1212585-TRINITY_DN27155_c9_g2_i3,NC_040811,MMETSP1124-doi:10.5281/zenodo.1212585-TRINITY_DN33122_c4_g5_i24,MMETSP0759-doi:10.5281/zenodo.1212585-TRINITY_DN549_c0_g2_i1,MMETSP1320-doi:10.5281/zenodo.1212585-TRINITY_DN10272_c1_g1_i1,MMETSP1475-doi:10.5281/zenodo.1212585-TRINITY_DN3991_c2_g1_i1
,,,,,,,,NC_077126,NC_015780,NC_046961,NC_078085,MMETSP0360-doi:10.5281/zenodo.1212585-TRINITY_DN38677_c1_g1_i1,MMETSP1394-doi:10.5281/zenodo.1212585-TRINITY_DN11122_c6_g1_i1,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN7943_c1_g1_i18,NC_076997,MMETSP0010-doi:10.5281/zenodo.1212585-TRINITY_DN14111_c0_g2_i1,MMETSP1110-doi:10.5281/zenodo.1212585-TRINITY_DN56347_c4_g1_i1,MMETSP0887-doi:10.5281/zenodo.1212585-TRINITY_DN8280_c0_g2_i1,MMETSP0970-doi:10.5281/zenodo.1212585-TRINITY_DN13248_c1_g1_i1
,,,,,,,,NC_076946,NC_022613,NC_076039,NC_077057,MMETSP1422-doi:10.5281/zenodo.1212585-TRINITY_DN11344_c4_g1_i1,MMETSP0780-doi:10.5281/zenodo.1212585-TRINITY_DN15159_c0_g2_i13,NC_055554,NC_076498,MMETSP0851-doi:10.5281/zenodo.1212585-TRINITY_DN36339_c0_g1_i1,MMETSP1101-doi:10.5281/zenodo.1212585-TRINITY_DN33206_c1_g1_i1,MMETSP1433-doi:10.5281/zenodo.1212585-TRINITY_DN6978_c2_g3_i1,MMETSP1132-doi:10.5281/zenodo.1212585-TRINITY_DN10890_c1_g3_i1
,,,,,,,,NC_076667,NC_055495,NC_022563,NC_076132,MMETSP1417-doi:10.5281/zenodo.1212585-TRINITY_DN5775_c1_g1_i1,MMETSP0887-doi:10.5281/zenodo.1212585-TRINITY_DN9729_c0_g1_i1,NC_076009,NC_028120,MMETSP1328-doi:10.5281/zenodo.1212585-TRINITY_DN8006_c0_g2_i1,MMETSP0120-doi:10.5281/zenodo.1212585-TRINITY_DN46487_c2_g1_i1,MMETSP0166-doi:10.5281/zenodo.1212585-TRINITY_DN12281_c2_g1_i1,MMETSP1328-doi:10.5281/zenodo.1212585-TRINITY_DN10468_c1_g1_i1
,,,,,,,,NC_076646,NC_078253,NC_078433,NC_010191,MMETSP0885-doi:10.5281/zenodo.1212585-TRINITY_DN12043_c13_g1_i34,MMETSP1413-doi:10.5281/zenodo.1212585-TRINITY_DN11592_c6_g1_i2,NC_078991,NC_075037,MMETSP0149-doi:10.5281/zenodo.1212585-TRINITY_DN8767_c0_g1_i1,MMETSP0958-doi:10.5281/zenodo.1212585-TRINITY_DN12158_c0_g1_i1,MMETSP0933-doi:10.5281/zenodo.1212585-TRINITY_DN2014_c3_g1_i1,MMETSP0319-doi:10.5281/zenodo.1212585-TRINITY_DN9850_c1_g4_i1
,,,,,,,,NC_014766,NC_055562,,NC_075303,MMETSP0886-doi:10.5281/zenodo.1212585-TRINITY_DN10238_c0_g1_i3,MMETSP0029-doi:10.5281/zenodo.1212585-TRINITY_DN77033_c0_g1_i1,NC_055578,NC_076729,MMETSP0851-doi:10.5281/zenodo.1212585-TRINITY_DN58976_c7_g1_i1,MMETSP0947-doi:10.5281/zenodo.1212585-TRINITY_DN12766_c0_g1_i1,MMETSP1418-doi:10.5281/zenodo.1212585-TRINITY_DN6994_c0_g1_i1,MMETSP1042-doi:10.5281/zenodo.1212585-TRINITY_DN14035_c1_g1_i1
,,,,,,,,NC_011183,NC_077830,,NC_078975,MMETSP0754-doi:10.5281/zenodo.1212585-TRINITY_DN9598_c1_g1_i1,MMETSP0807-doi:10.5281/zenodo.1212585-TRINITY_DN1266_c0_g2_i1,NC_077112,NC_077174,MMETSP0469-doi:10.5281/zenodo.1212585-TRINITY_DN33863_c0_g1_i1,MMETSP0382-doi:10.5281/zenodo.1212585-TRINITY_DN40873_c7_g1_i2,MMETSP0982-doi:10.5281/zenodo.1212585-TRINITY_DN10996_c0_g2_i1,MMETSP1462-doi:10.5281/zenodo.1212585-TRINITY_DN23601_c0_g1_i1
,,,,,,,,NC_079011,NC_055135,,AB426611,MMETSP0595-doi:10.5281/zenodo.1212585-TRINITY_DN11184_c0_g1_i1,MMETSP1063-doi:10.5281/zenodo.1212585-TRINITY_DN10785_c0_g1_i1,NC_055512,NC_078350,MMETSP1141-doi:10.5281/zenodo.1212585-TRINITY_DN9894_c7_g1_i3,MMETSP1066-doi:10.5281/zenodo.1212585-TRINITY_DN22824_c2_g1_i1,MMETSP0573-doi:10.5281/zenodo.1212585-TRINITY_DN66295_c2_g1_i1,MMETSP1439-doi:10.5281/zenodo.1212585-TRINITY_DN42392_c0_g2_i1
,,,,,,,,NC_055460,NC_005337,,NC_078665,MMETSP0434-doi:10.5281/zenodo.1212585-TRINITY_DN24623_c1_g1_i1,MMETSP0287-doi:10.5281/zenodo.1212585-TRINITY_DN24847_c0_g1_i4,NC_025963,GQ415051,MMETSP0107-doi:10.5281/zenodo.1212585-TRINITY_DN25347_c0_g1_i4,MMETSP0878-doi:10.5281/zenodo.1212585-TRINITY_DN6762_c0_g1_i1,MMETSP1059-doi:10.5281/zenodo.1212585-TRINITY_DN7604_c5_g1_i2,MMETSP0942-doi:10.5281/zenodo.1212585-TRINITY_DN11969_c4_g1_i1
,,,,,,,,NC_078695,NC_076640,,NC_055455,MMETSP1006-doi:10.5281/zenodo.1212585-TRINITY_DN14436_c3_g2_i5,MMETSP0528-doi:10.5281/zenodo.1212585-TRINITY_DN48120_c1_g1_i1,NC_078982,NC_078858,MMETSP1075-doi:10.5281/zenodo.1212585-TRINITY_DN44709_c1_g1_i1,MMETSP0527-doi:10.5281/zenodo.1212585-TRINITY_DN8885_c0_g1_i1,MMETSP1442-doi:10.5281/zenodo.1212585-TRINITY_DN9935_c10_g1_i1,MMETSP0885-doi:10.5281/zenodo.1212585-TRINITY_DN3416_c0_g1_i1
,,,,,,,,NC_055385,NC_076182,,NC_055531,MMETSP1080-doi:10.5281/zenodo.1212585-TRINITY_DN4634_c5_g1_i1,MMETSP0046-doi:10.5281/zenodo.1212585-TRINITY_DN15159_c0_g1_i1,NC_076846,NC_076220,MMETSP1359-doi:10.5281/zenodo.1212585-TRINITY_DN16748_c2_g2_i9,MMETSP1103-doi:10.5281/zenodo.1212585-TRINITY_DN7743_c1_g1_i1,MMETSP0810-doi:10.5281/zenodo.1212585-TRINITY_DN21648_c0_g1_i1,MMETSP0253-doi:10.5281/zenodo.1212585-TRINITY_DN16052_c1_g1_i1
,,,,,,,,NC_055500,NC_024769,,,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN10984_c0_g1_i1,MMETSP0140-doi:10.5281/zenodo.1212585-TRINITY_DN7746_c0_g1_i1,NC_010810,NC_009989,MMETSP1070-doi:10.5281/zenodo.1212585-TRINITY_DN9276_c0_g1_i1,MMETSP0890-doi:10.5281/zenodo.1212585-TRINITY_DN7488_c0_g2_i1,MMETSP0983-doi:10.5281/zenodo.1212585-TRINITY_DN12377_c12_g1_i1,MMETSP0795-doi:10.5281/zenodo.1212585-TRINITY_DN11266_c1_g1_i1
,,,,,,,,NC_077100,NC_025678,,,MMETSP1324-doi:10.5281/zenodo.1212585-TRINITY_DN2748_c0_g2_i1,MMETSP0361-doi:10.5281/zenodo.1212585-TRINITY_DN31406_c0_g1_i1,NC_076844,NC_076451,MMETSP0042-doi:10.5281/zenodo.1212585-TRINITY_DN10699_c0_g1_i1,MMETSP1110-doi:10.5281/zenodo.1212585-TRINITY_DN56003_c5_g1_i1,MMETSP1401-doi:10.5281/zenodo.1212585-TRINITY_DN4420_c2_g2_i1,MMETSP1412-doi:10.5281/zenodo.1212585-TRINITY_DN8153_c0_g1_i1
,,,,,,,,MN116683,NC_077218,,,MMETSP1047-doi:10.5281/zenodo.1212585-TRINITY_DN29897_c1_g2_i2,MMETSP1060-doi:10.5281/zenodo.1212585-TRINITY_DN7120_c0_g1_i1,NC_076721,NC_046961,MMETSP0949-doi:10.5281/zenodo.1212585-TRINITY_DN15642_c0_g1_i2,MMETSP0005-doi:10.5281/zenodo.1212585-TRINITY_DN9155_c11_g1_i1,MMETSP0014-doi:10.5281/zenodo.1212585-TRINITY_DN12027_c2_g1_i1,MMETSP1055-doi:10.5281/zenodo.1212585-TRINITY_DN15801_c1_g1_i36
,,,,,,,,NC_024697,NC_032479,,,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN12071_c0_g1_i2,MMETSP0807-doi:10.5281/zenodo.1212585-TRINITY_DN2571_c0_g2_i1,NC_077027,NC_076099,MMETSP1155-doi:10.5281/zenodo.1212585-TRINITY_DN14566_c3_g1_i1,MMETSP0258-doi:10.5281/zenodo.1212585-TRINITY_DN18232_c6_g1_i1,MMETSP0029-doi:10.5281/zenodo.1212585-TRINITY_DN63372_c2_g1_i1,MMETSP1060-doi:10.5281/zenodo.1212585-TRINITY_DN6471_c1_g1_i1
,,,,,,,,NC_076267,NC_031957,,,MMETSP1433-doi:10.5281/zenodo.1212585-TRINITY_DN6891_c1_g2_i1,MMETSP0014-doi:10.5281/zenodo.1212585-TRINITY_DN12846_c0_g1_i3,NC_055166,NC_033423,MMETSP0359-doi:10.5281/zenodo.1212585-TRINITY_DN39581_c0_g1_i1,MMETSP0090-doi:10.5281/zenodo.1212585-TRINITY_DN6548_c5_g1_i1,MMETSP0988-doi:10.5281/zenodo.1212585-TRINITY_DN26837_c0_g1_i1,MMETSP1394-doi:10.5281/zenodo.1212585-TRINITY_DN8820_c0_g1_i1
,,,,,,,,NC_076016,NC_078951,,,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN4758_c1_g1_i1,MMETSP0039-doi:10.5281/zenodo.1212585-TRINITY_DN45360_c0_g1_i1,NC_001490,AB426611,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN1425_c0_g1_i1,MMETSP0087-doi:10.5281/zenodo.1212585-TRINITY_DN15489_c1_g2_i5,MMETSP0063-doi:10.5281/zenodo.1212585-TRINITY_DN10226_c1_g1_i1,MMETSP0314-doi:10.5281/zenodo.1212585-TRINITY_DN8782_c0_g1_i1
,,,,,,,,NC_015932,NC_078281,,,MMETSP1317-doi:10.5281/zenodo.1212585-TRINITY_DN15033_c1_g1_i1,MMETSP1344-doi:10.5281/zenodo.1212585-TRINITY_DN19542_c0_g2_i14,NC_076216,NC_076445,MMETSP0754-doi:10.5281/zenodo.1212585-TRINITY_DN6533_c0_g1_i1,MMETSP1451-doi:10.5281/zenodo.1212585-TRINITY_DN13184_c0_g1_i4,MMETSP0527-doi:10.5281/zenodo.1212585-TRINITY_DN8885_c0_g1_i1,MMETSP1127-doi:10.5281/zenodo.1212585-TRINITY_DN8822_c0_g1_i1
,,,,,,,,NC_076896,NC_075980,,,MMETSP0699-doi:10.5281/zenodo.1212585-TRINITY_DN9034_c0_g1_i1,MMETSP1161-doi:10.5281/zenodo.1212585-TRINITY_DN6248_c5_g1_i2,NC_055353,NC_055201,MMETSP0984-doi:10.5281/zenodo.1212585-TRINITY_DN11140_c0_g1_i1,MMETSP0056-doi:10.5281/zenodo.1212585-TRINITY_DN51004_c15_g1_i1,MMETSP0939-doi:10.5281/zenodo.1212585-TRINITY_DN1646_c0_g2_i1,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN14463_c4_g1_i2
,,,,,,,,NC_076876,NC_076969,,,MMETSP1081-doi:10.5281/zenodo.1212585-TRINITY_DN19799_c3_g1_i1,MMETSP0725-doi:10.5281/zenodo.1212585-TRINITY_DN12348_c1_g2_i1,NC_076982,NC_077121,MMETSP0039-doi:10.5281/zenodo.1212585-TRINITY_DN45965_c0_g1_i1,MMETSP1164-doi:10.5281/zenodo.1212585-TRINITY_DN8936_c2_g1_i5,MMETSP0503-doi:10.5281/zenodo.1212585-TRINITY_DN22848_c0_g1_i1,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN15089_c0_g1_i2
,,,,,,,,NC_078471,NC_078329,,,MMETSP0595-doi:10.5281/zenodo.1212585-TRINITY_DN12063_c0_g1_i1,MMETSP0100-doi:10.5281/zenodo.1212585-TRINITY_DN4422_c0_g1_i1,NC_076883,NC_076697,MMETSP0014-doi:10.5281/zenodo.1212585-TRINITY_DN9388_c0_g1_i5,MMETSP0014-doi:10.5281/zenodo.1212585-TRINITY_DN12540_c0_g1_i3,MMETSP1418-doi:10.5281/zenodo.1212585-TRINITY_DN8970_c0_g1_i1,MMETSP1327-doi:10.5281/zenodo.1212585-TRINITY_DN2611_c1_g1_i1
,,,,,,,,NC_035129,NC_040309,,,MMETSP0780-doi:10.5281/zenodo.1212585-TRINITY_DN14741_c0_g2_i4,MMETSP0100-doi:10.5281/zenodo.1212585-TRINITY_DN848_c0_g1_i1,NC_078566,NC_078876,MMETSP1391-doi:10.5281/zenodo.1212585-TRINITY_DN4673_c0_g1_i1,MMETSP1416-doi:10.5281/zenodo.1212585-TRINITY_DN7277_c0_g2_i1,MMETSP1344-doi:10.5281/zenodo.1212585-TRINITY_DN19169_c0_g1_i8,MMETSP1328-doi:10.5281/zenodo.1212585-TRINITY_DN10802_c7_g2_i1
,,,,,,,,NC_075036,,,,MMETSP0208-doi:10.5281/zenodo.1212585-TRINITY_DN16813_c0_g1_i1,MMETSP1326-doi:10.5281/zenodo.1212585-TRINITY_DN13837_c1_g1_i7,NC_078428,NC_076510,MMETSP0013-doi:10.5281/zenodo.1212585-TRINITY_DN13475_c1_g1_i4,MMETSP1008-doi:10.5281/zenodo.1212585-TRINITY_DN15556_c0_g1_i1,MMETSP1408-doi:10.5281/zenodo.1212585-TRINITY_DN5168_c0_g1_i1,MMETSP0258-doi:10.5281/zenodo.1212585-TRINITY_DN18232_c3_g1_i1
,,,,,,,,NC_077120,,,,MMETSP0058-doi:10.5281/zenodo.1212585-TRINITY_DN20466_c0_g2_i1,MMETSP0108-doi:10.5281/zenodo.1212585-TRINITY_DN28712_c6_g1_i1,NC_076267,NC_076014,MMETSP1163-doi:10.5281/zenodo.1212585-TRINITY_DN564_c0_g1_i1,MMETSP1344-doi:10.5281/zenodo.1212585-TRINITY_DN13247_c0_g1_i1,MMETSP1397-doi:10.5281/zenodo.1212585-TRINITY_DN9397_c0_g1_i1,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN11776_c0_g1_i3
,,,,,,,,NC_077157,,,,MMETSP1438-doi:10.5281/zenodo.1212585-TRINITY_DN22906_c1_g1_i1,MMETSP1473-doi:10.5281/zenodo.1212585-TRINITY_DN7036_c0_g1_i1,NC_006313,NC_076987,MMETSP0174-doi:10.5281/zenodo.1212585-TRINITY_DN18814_c4_g3_i1,MMETSP0027-doi:10.5281/zenodo.1212585-TRINITY_DN3725_c0_g1_i1,MMETSP0013-doi:10.5281/zenodo.1212585-TRINITY_DN10577_c1_g1_i3,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN8150_c0_g1_i26
,,,,,,,,NC_075287,,,,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN10205_c0_g2_i1,MMETSP0503-doi:10.5281/zenodo.1212585-TRINITY_DN33364_c0_g1_i1,NC_076611,NC_076570,MMETSP0108-doi:10.5281/zenodo.1212585-TRINITY_DN27331_c7_g2_i1,MMETSP0976-doi:10.5281/zenodo.1212585-TRINITY_DN10779_c4_g2_i2,MMETSP0785-doi:10.5281/zenodo.1212585-TRINITY_DN6398_c16_g1_i1,MMETSP0907-doi:10.5281/zenodo.1212585-TRINITY_DN9412_c0_g2_i1
,,,,,,,,NC_076605,,,,MMETSP1387-doi:10.5281/zenodo.1212585-TRINITY_DN3503_c8_g2_i2,MMETSP0046-doi:10.5281/zenodo.1212585-TRINITY_DN14994_c1_g2_i15,NC_076616,NC_055571,MMETSP1008-doi:10.5281/zenodo.1212585-TRINITY_DN887_c0_g1_i1,MMETSP1355-doi:10.5281/zenodo.1212585-TRINITY_DN18988_c1_g1_i1,MMETSP0017-doi:10.5281/zenodo.1212585-TRINITY_DN8565_c0_g1_i4,MMETSP0098-doi:10.5281/zenodo.1212585-TRINITY_DN12367_c3_g13_i1
,,,,,,,,NC_055383,,,,MMETSP0798-doi:10.5281/zenodo.1212585-TRINITY_DN17843_c0_g1_i1,MMETSP0806-doi:10.5281/zenodo.1212585-TRINITY_DN5775_c0_g1_i1,NC_055427,NC_003038,MMETSP0199-doi:10.5281/zenodo.1212585-TRINITY_DN9055_c0_g1_i1,MMETSP1355-doi:10.5281/zenodo.1212585-TRINITY_DN16720_c1_g1_i1,MMETSP0322-doi:10.5281/zenodo.1212585-TRINITY_DN8260_c5_g1_i1,MMETSP1166-doi:10.5281/zenodo.1212585-TRINITY_DN6937_c0_g1_i8
,,,,,,,,NC_076937,,,,MMETSP0883-doi:10.5281/zenodo.1212585-TRINITY_DN12561_c5_g1_i4,MMETSP1110-doi:10.5281/zenodo.1212585-TRINITY_DN55885_c0_g2_i1,NC_005040,NC_078973,MMETSP0906-doi:10.5281/zenodo.1212585-TRINITY_DN17400_c8_g1_i1,MMETSP0947-doi:10.5281/zenodo.1212585-TRINITY_DN16904_c3_g3_i1,MMETSP0200-doi:10.5281/zenodo.1212585-TRINITY_DN2206_c0_g2_i1,MMETSP0984-doi:10.5281/zenodo.1212585-TRINITY_DN11633_c9_g1_i1
,,,,,,,,NC_076613,,,,MMETSP0011-doi:10.5281/zenodo.1212585-TRINITY_DN9144_c0_g1_i3,MMETSP1070-doi:10.5281/zenodo.1212585-TRINITY_DN10660_c9_g1_i1,NC_078132,NC_005336,MMETSP1122-doi:10.5281/zenodo.1212585-TRINITY_DN8707_c0_g1_i1,MMETSP0233-doi:10.5281/zenodo.1212585-TRINITY_DN2698_c0_g2_i1,MMETSP0359-doi:10.5281/zenodo.1212585-TRINITY_DN9850_c0_g1_i1,MMETSP0907-doi:10.5281/zenodo.1212585-TRINITY_DN15521_c0_g1_i1
,,,,,,,,NC_055477,,,,MMETSP0972-doi:10.5281/zenodo.1212585-TRINITY_DN12795_c0_g1_i1,MMETSP0725-doi:10.5281/zenodo.1212585-TRINITY_DN4790_c0_g1_i1,NC_075991,NC_032111,MMETSP0361-doi:10.5281/zenodo.1212585-TRINITY_DN31830_c0_g2_i1,MMETSP0013-doi:10.5281/zenodo.1212585-TRINITY_DN13433_c0_g2_i10,MMETSP1362-doi:10.5281/zenodo.1212585-TRINITY_DN8881_c0_g1_i1,MMETSP0484-doi:10.5281/zenodo.1212585-TRINITY_DN29683_c0_g2_i1
